5.662224118709564209e+02,9.990000000000000000e+02
5.672567980289459229e+02,9.800000000000000000e+02
5.682022681236267090e+02,9.790000000000000000e+02
5.692371602058410645e+02,9.670000000000000000e+02
5.702270419597625732e+02,9.700000000000000000e+02
5.712177739143371582e+02,9.520000000000000000e+02
5.722062859535217285e+02,9.450000000000000000e+02
5.732420649528503418e+02,9.330000000000000000e+02
5.742348189353942871e+02,8.960000000000000000e+02
5.752224130630493164e+02,8.670000000000000000e+02
5.752224218845367432e+02,8.550000000000000000e+02
5.762120008468627930e+02,8.600000000000000000e+02
5.772042400836944580e+02,8.680000000000000000e+02
5.782363560199737549e+02,8.960000000000000000e+02
5.792266929149627686e+02,9.540000000000000000e+02
5.802194159030914307e+02,1.013000000000000000e+03
5.812527980804443359e+02,1.048000000000000000e+03
5.832348251342773438e+02,1.060000000000000000e+03
5.842221479415893555e+02,1.087000000000000000e+03
5.852110769748687744e+02,1.062000000000000000e+03
5.862045049667358398e+02,1.028000000000000000e+03
5.872373621463775635e+02,9.990000000000000000e+02
5.872373700141906738e+02,9.800000000000000000e+02
5.882268629074096680e+02,9.610000000000000000e+02
5.892168090343475342e+02,9.680000000000000000e+02
5.902073969841003418e+02,9.740000000000000000e+02
5.912422299385070801e+02,9.760000000000000000e+02
5.922320301532745361e+02,9.440000000000000000e+02
5.932227160930633545e+02,9.200000000000000000e+02
5.942116940021514893e+02,8.990000000000000000e+02
5.952023420333862305e+02,8.650000000000000000e+02
5.962816648483276367e+02,8.340000000000000000e+02
5.962816720008850098e+02,8.230000000000000000e+02
5.972272858619689941e+02,8.170000000000000000e+02
5.982169110774993896e+02,8.300000000000000000e+02
5.992090790271759033e+02,8.810000000000000000e+02
6.002413909435272217e+02,9.650000000000000000e+02
